Order_Date,Full_Date,Numeric_Date,Event_Type,Event_Mag,Rel,SITE_NAME,POINT_X,POINT_Y,Damage,Damage_Val,Causalties_Val,EMS98_Value,EMS98_Num,MSK_Value,MSK_Num,Other_Intensity,Total_Bld,Damaged_Bld,Total_Pop,Casualties,Injuries,Description
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Samaria,35.29000000,32.42000000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"AM: It has been suggested that the
reference should be to Salaminias in Syria or to Samaria in Palestine, which is not tenable (Stauffenberg 1931, 179,
n. 108)"
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Heshbon,35.77000000,31.79000000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"AM following Mitchell 1992, 54"
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Tiberias - Southern Gate,29.75160000,33.67970000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,AM following AAT
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Jerusalem,35.23371042,31.77430227,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,AM following AAT
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Masada,35.35000000,31.31000000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,AM following KA3 omits damage to Masada
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Shivta,34.63000000,30.87000000,-1,U,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Following RH
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Rehovot,34.56000000,31.02000000,-1,U,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Following RH
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Raphiah,34.24000000,31.29000000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Following SI
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Syria (A),37.03000000,34.93000000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"AM: It has been suggested that the
reference should be to Salaminias in Syria or to Samaria in Palestine, which is not tenable (Stauffenberg 1931, 179,
n. 108)"
34,31 early spring BCE,-31.00000000,S,6.70000000,Dr,Galilee (A),35.45000000,32.91000000,3,Moderate,U,8,8.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Following AM
35,c.20 BCE,-20.00000000,S,NULL,U,Egypt (A),31.49000000,28.61000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Event probably generated outsite DST region
36,17-15 BCE,-17.00000000,S,NULL,U,Cyprus (A),33.10000000,34.98000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Event probably generated outsite DST region
37,19,19.00000000,S,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Probably False event
38,33,33.00000000,S,NULL,Pr,Tiberias - Southern Gate,29.75160000,33.67970000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,The testimony of St. Mathwre is not clear and one could not conclude for sure that Jerusalem has been hit.
38,33,33.00000000,S,NULL,Pr,Jerusalem,35.23371042,31.77430227,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,The testimony of St. Mathwre is not clear and one could not conclude for sure that Jerusalem has been hit.
39,37 Mar 23  (morning),37.00000000,S,NULL,Hr,Antakya,36.16000000,36.20000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Daphne, the hill of Orontes (Landslides)"
40,c.41-54,47.00000000,S,NULL,Mr,Antakya,36.16000000,36.20000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Ares temple, Artemis temple, Hercules temple"
41,76,76.00000000,S,NULL,U,Cyprus (A),33.10000000,34.98000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Event probably generated outsite DST region
42,2nd century (c.110-114?),110.00000000,S,NULL,Pr,Avdat,34.77000000,30.79000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archeoseismic remain
42,2nd century (c.110-114?),110.00000000,S,NULL,Pr,Masada,35.35000000,31.31000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archeoseismic remain
42,2nd century (c.110-114?),110.00000000,S,NULL,Pr,Petra,35.44000000,30.32000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL," Archeoseismic remain"
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Mr,Al-Harin,36.33000000,35.11000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Meghraoui et al. 2003 (MGS)
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Mr,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Mr,Orontes,36.41000000,35.52000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Mr,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Mr,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,From Mt. Casius (AM)
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Hr,Antakya,36.16000000,36.20000000,5,Severe,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"damage: Daphne, Artemis temple, the hill of Orontes, Ares temple"
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Hr,Apamea,36.39000000,35.41000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Pr,Caesarea,34.89000000,32.50000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"DG have concluded tsunami. However, according to SAL2, the tsunami is questionable and needs further verification."
43,115 Dec 13  (morning),115.00000000,MA,7.40000000,Pr,Yavne,34.74000000,31.87000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,The alledged tsunami is questionable (SAL2)
48,127-130,127.00000000,S,NULL,Mr,Nicopolis [GR],20.73000000,39.00000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,127-130,127.00000000,S,NULL,Mr,Niksar,36.96000000,40.58000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,233,233.00000000,S,NULL,Pr,Tadmur,38.27000000,34.54000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archeoseismic remain (inscription)
53,303 Apr 2,303.00000000,S,7.10000000,Hr,Tyre,35.21000000,33.26000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,303 Apr 2,303.00000000,S,7.10000000,Hr,Sidon,35.37000000,33.56000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,303 Apr 2,303.00000000,S,7.10000000,Hr,Syria (A),37.03000000,34.93000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,303 Apr 2,303.00000000,S,7.10000000,Pr,Byblus,35.64000000,34.11000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic remain
53,303 Apr 2,303.00000000,S,7.10000000,Pr,Jish,35.43000000,33.10000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
53,303 Apr 2,303.00000000,S,7.10000000,Mr,Caesarea,34.89000000,32.50000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,341,341.00000000,MA,NULL,U,Cyprus (A),33.10000000,34.98000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Event probably generated outsite DST region
55,347 Sep (348/349),347.00000000,S,NULL,Mr,Beirut,35.48000000,33.89000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,A-Salt,35.72000000,32.03000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,A-Lajon,35.37000000,32.63000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Antakya,36.16000000,36.20000000,3,Moderate,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Antipatris,34.93000000,32.10000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Araq el-Amir,35.75000000,31.91000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Areopolis,35.73000000,31.26000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,36
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Ashdod,34.67000000,31.76000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Ashkelon,34.54000000,31.66000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Avdat,34.77000000,30.79000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Baniyas [IL],35.61000000,33.24000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Bet-Govrin,34.90000000,31.60000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Bet-She'an,35.48000000,32.50000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Bet-Shearim,35.12000000,32.70000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Caesarea,34.89000000,32.50000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,'D'NWS (U),35.23000000,31.85000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Un known location
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Gophna,35.21000000,31.96000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Haifa,35.00000000,32.82000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Halutsa,34.65000000,31.09000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Heshbon,35.77000000,31.79000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Jaffa,34.75000000,32.05000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Jerusalem,35.23371042,31.77430227,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Hada (U),35.26306682,31.79656120,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,un known location
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Holy Mt./Temple,35.23555404,31.77788817,2,Light,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Kfar Nahum,35.57000000,31.09000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Lod,34.90000000,31.95000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Meiron,35.44000000,32.98000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,Nablus,35.25000000,32.21000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Nicopolis [IL],34.98000000,31.83000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Pr,NSL (U),33.65082151,33.05128774,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Un known location
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Vr,Palestine (A),35.20000000,32.39000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Mr,Petra,35.44000000,30.32000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Appears as RQM in Cyril's letter and translated by Brock 1977. Also Archeoseismic remain (Russel 1985)
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Samaria,35.29000000,32.42000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Sebastia,35.19000000,32.27000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Vr,Syria (A),37.03000000,34.93000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Tiberias,35.54223594,32.78604531,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"Cyril: """"Part of Tiberias too, and its territory,"
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Tzipori,35.28000000,32.75000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Mr,Qiryat Shemona-EEA (A),35.55000000,33.19000000,-1,U,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"One cannot completely rule out the possibility that these were two separate rockfall events, both triggered by large earthquakes in 363 and 502/551CE. Reference: Kanari, M., Katz, O., Weinberger, R., Porat, N., & Marco, S. (2019). Evaluating earthquake-induced rockfall hazard near the Dead Sea Transform. Nat. Hazards Earth Syst. Sci., 19(4), 889-906. doi:10.5194/nhess-19-889-2019"
56,363 May 18-19 (3rd hour-night),363.00000000,MA,6.70000000,Hr,Zoar,35.46000000,30.99000000,4,Heavy,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,3 inscriptions of 4 Dead people after the 363 event (Meimaris 2005)
61,418/419,418.00000000,U,6.50000000,Hr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,418/419,418.00000000,U,6.50000000,Hr,Jerusalem,35.23371042,31.77430227,1,Felt,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,418/419,418.00000000,U,6.50000000,Vr,Palestine (A),35.20000000,32.39000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,418/419,418.00000000,U,6.50000000,Pr,Antipatris,34.93000000,32.10000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
61,418/419,418.00000000,U,6.50000000,Pr,Jish,35.43000000,33.10000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
61,418/419,418.00000000,U,6.50000000,Pr,Khirbet Shema (U),33.65082151,33.05128774,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
61,418/419,418.00000000,U,6.50000000,Pr,Khorazim,35.65000000,32.82000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
62,c.431 Apr 7,431.00000000,MA,NULL,Pr,Syria (A),37.03000000,34.93000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,447 Aug 12,447.00000000,U,NULL,Dr,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,455 Sep,455.00000000,S,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,No report of damage
68,458 Sep 14,458.00000000,MA,NULL,Hr,Antakya,36.16000000,36.20000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,459 Jun 19,459.00000000,A,NULL,Pr,Antakya,36.16000000,36.20000000,3,Moderate,"Few casualties

",U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,c.476 Sep,476.00000000,S,NULL,Hr,Jabalah,35.92000000,35.35000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,500,500.00000000,U,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,No report of damage
72,502 Aug 22 night,502.00000000,S,7.00000000,Vr,Akko,35.07000000,32.92000000,5,Severe,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,502 Aug 22 night,502.00000000,S,7.00000000,Vr,Tyre,35.21000000,33.26000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,502 Aug 22 night,502.00000000,S,7.00000000,Vr,Sidon,35.37000000,33.56000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,502 Aug 22 night,502.00000000,S,7.00000000,Vr,Beirut,35.48000000,33.89000000,3,Moderate,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,502 Aug 22 night,502.00000000,S,7.00000000,Pr,Jish,35.43000000,33.10000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Archaeoseismic Remain
73,513 Sep 7,513.00000000,S,NULL,Pr,Antakya,36.16000000,36.20000000,1,Felt,No casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,525 Oct 14,525.00000000,F,NULL,Pr,Antakya,36.16000000,36.20000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,damage: Church of St. Stephan
75,526 May 29 (evening),526.00000000,FMA,NULL,Vr,Antakya,36.16000000,36.20000000,5,Severe,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,526 May 29 (evening),526.00000000,FMA,NULL,Mr,Seleucia,44.52000000,33.09000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,528 Nov 29,528.00000000,MA,NULL,Vr,Antakya,36.16000000,36.20000000,4,Heavy,Many casualties,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,528 Nov 29,528.00000000,MA,NULL,Mr,Seleucia,44.52000000,33.09000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,528 Nov 29,528.00000000,MA,NULL,Mr,Latakia,35.77000000,35.51000000,4,Heavy,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,529 Jan 2,529.00000000,S,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,No report of damage
78,534,534.00000000,S,NULL,U,Unspecified,35.92000000,33.29000000,0,None,U,U,-1.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,No report of damage
